-14.2249 -43.2586
-14.212 -32.7707
-14.199 -21.4966
-14.1861 -13.9458
-14.1732 -12.6426
-14.1603 -16.2606
-14.1473 -19.7988
-14.1344 -18.6269
-14.1215 -12.7309
-14.1086 -6.03037
-14.0956 -2.76176
-14.0828 -4.8314
-14.0699 -11.41
-14.057 -20.171
-14.0441 -28.5552
-14.0311 -34.2638
-14.0182 -35.8263
-14.0053 -33.2387
-13.9924 -27.7828
-13.9794 -21.6931
-13.9665 -18.163
-13.9536 -20.4184
-13.9407 -29.2225
-13.9277 -41.2153
-13.9148 -50.73
-13.9019 -53.3055
-13.889 -47.8
-13.876 -36.1732
-13.8631 -21.73
-13.8502 -7.54969
-13.8373 4.3754
-13.8243 13.4799
-13.8114 19.9524
-13.7985 23.286
-13.7856 21.7262
-13.7728 13.6397
-13.7599 0.0931835
-13.7469 -13.9149
-13.734 -22.307
-13.7211 -22.7764
-13.7081 -17.4469
-13.6952 -9.7504
-13.6823 -2.27796
-13.6694 3.3768
-13.6564 6.17323
-13.6435 5.32943
-13.6306 0.508003
-13.6177 -7.36669
-13.6048 -16.0379
-13.5918 -23.3821
-13.5789 -28.1859
-13.566 -29.4591
-13.5531 -26.4175
-13.5402 -19.2475
-13.5272 -9.28506
-13.5143 1.14539
-13.5014 8.99692
-13.4885 11.3803
-13.4756 7.30203
-13.4626 -0.847468
-13.4497 -8.34565
-13.4368 -11.3198
-13.4239 -8.80088
-13.411 -2.37101
-13.398 5.23621
-13.3851 11.2034
-13.3722 13.3633
-13.3593 10.9892
-13.3464 5.14007
-13.3334 -2.03687
-13.3205 -8.25374
-13.3076 -11.5404
-13.2947 -10.8165
-13.2818 -6.42372
-13.2688 0.155442
-13.2559 7.0202
-13.243 12.369
-13.2301 14.8823
-13.2172 14.358
-13.2042 12.2771
-13.1913 11.2672
-13.1784 13.4273
-13.1655 19.0331
-13.1526 26.7814
-13.1396 34.932
-13.1267 42.2724
-13.1138 48.6419
-13.1009 55.0814
-13.088 63.5249
-13.075 75.9595
-13.0621 93.5368
-13.0492 116.354
-13.0363 143.865
-13.0234 175.33
-13.0104 210.025
-12.9975 247.266
-12.9846 286.42
-12.9717 326.938
-12.9588 368.383
-12.9458 410.435
-12.9329 452.872
-12.92 495.551
-12.9071 538.379
-12.8942 581.297
-12.8812 624.276
-12.8683 667.282
-12.8554 710.297
-12.8425 753.339
-12.8296 796.365
-12.8166 839.342
-12.8037 882.341
-12.7908 925.246
-12.7779 968.133
-12.765 1010.63
-12.752 1053.52
-12.7391 1096
-12.7262 1138.51
-12.7133 1181.29
-12.7004 1220.85
-12.6874 1261.21
-12.6745 1298.93
-12.6616 1337.89
-12.6487 1376.35
-12.6358 1413.65
-12.6228 1444.06
-12.6099 1485.25
-12.597 1510.41
-12.5841 1524.67
-12.5712 1544.86
-12.5583 1550.36
-12.5453 0
-12.5324 0
-12.5195 0
-12.5066 0
-12.4937 0
-12.4807 0
