-14.3654 -31.4881
-14.3525 -20.6078
-14.3396 -12.4707
-14.3267 -10.1083
-14.3137 -13.0099
-14.3008 -16.7171
-14.2879 -16.5826
-14.275 -12.3087
-14.262 -7.60453
-14.2491 -6.45926
-14.2362 -10.2799
-14.2233 -17.6683
-14.2103 -26.0724
-14.1974 -33.1558
-14.1845 -37.0857
-14.1716 -36.8567
-14.1586 -32.8802
-14.1457 -26.9905
-14.1328 -22.0381
-14.1199 -21.0835
-14.1069 -25.6116
-14.094 -33.8171
-14.0811 -41.3315
-14.0682 -44.1247
-14.0552 -40.6842
-14.0423 -32.1553
-14.0294 -21.2032
-14.0165 -10.6545
-14.0035 -2.30812
-13.9906 3.68278
-13.9777 7.82163
-13.9648 9.5216
-13.9518 7.39484
-13.9389 1.34782
-13.926 -6.5177
-13.9131 -13.0317
-13.9001 -15.5501
-13.8872 -13.52
-13.8743 -8.70283
-13.8613 -3.34785
-13.8484 1.30656
-13.8355 4.83438
-13.8226 6.74096
-13.8096 6.09805
-13.7967 2.20882
-13.7838 -4.62345
-13.7709 -13.3145
-13.7579 -22.1605
-13.745 -28.5188
-13.7321 -29.9055
-13.7192 -25.9013
-13.7062 -18.1208
-13.6933 -8.90936
-13.6804 -0.743358
-13.6675 3.85682
-13.6545 3.08745
-13.6416 -2.43509
-13.6287 -9.04375
-13.6158 -12.5036
-13.6029 -10.9781
-13.59 -5.34826
-13.577 1.98355
-13.5641 8.31016
-13.5512 11.7839
-13.5383 12.172
-13.5253 10.451
-13.5124 7.6938
-13.4995 4.43796
-13.4866 0.824805
-13.4736 -2.6385
-13.4607 -4.67088
-13.4478 -4.16661
-13.4349 -1.32514
-13.4219 2.45012
-13.409 5.62574
-13.3961 7.68808
-13.3832 9.34279
-13.3702 11.5823
-13.3573 14.923
-13.3444 19.5093
-13.3315 25.317
-13.3185 31.9918
-13.3056 38.7682
-13.2927 44.8921
-13.2798 50.451
-13.2668 56.9059
-13.2539 66.2979
-13.241 79.704
-13.2281 96.8412
-13.2151 116.943
-13.2022 139.656
-13.1893 165.223
-13.1764 194.056
-13.1634 226.26
-13.1505 261.514
-13.1376 299.234
-13.1247 338.781
-13.1117 379.598
-13.0988 421.256
-13.0859 463.456
-13.073 505.994
-13.06 548.744
-13.0471 591.621
-13.0342 634.577
-13.0213 677.57
-13.0083 720.586
-12.9954 763.625
-12.9825 806.664
-12.9696 849.69
-12.9566 892.618
-12.9437 935.365
-12.9308 978.411
-12.9179 1021.1
-12.9049 1063.56
-12.892 1106.22
-12.8791 1147.66
-12.8662 1189.07
-12.8532 1229.44
-12.8403 1268.36
-12.8274 1307.98
-12.8145 1343.42
-12.8015 1381.89
-12.7886 1424
-12.7757 1448.82
-12.7628 1459.25
-12.7498 1493.8
-12.7369 1524.15
-12.724 1536.94
-12.7111 1551.02
-12.6981 0
-12.6852 0
-12.6723 0
-12.6594 0
-12.6464 0
-12.6335 0
-12.6206 0
-12.6077 0
-12.5947 0
-12.5818 0
-12.5689 0
-12.556 0
-12.543 0
-12.5301 0
-12.5172 0
-12.5042 0
-12.4913 0
-12.4784 0
-12.4655 0
-12.4525 0
-12.4396 0
-12.4267 0
-12.4138 0
-12.4008 0
-12.3879 0
-12.375 0
-12.3621 0
-12.3491 0
-12.3362 0
-12.3233 0
-12.3104 0
-12.2974 0
-12.2845 0
-12.2716 0
-12.2587 0
-12.2458 0
-12.2328 0
-12.2199 0
-12.207 0
-12.1941 0
-12.1811 0
-12.1682 0
-12.1553 0
-12.1424 0
-12.1294 0
-12.1165 0
-12.1036 0
-12.0906 0
-12.0777 0
-12.0648 0
-12.0519 0
